delivery_id,vehicle_id,vehicle_type,driver_id,route,distance_km,is_cross_border,sector,cargo_type,departure_date,planned_hrs,actual_hrs,on_time,delay_hrs,border_delay_hrs,fuel_per_100km,fuel_used_L,fuel_cost_bwp,revenue_bwp,load_tons,load_pct,harsh_events,speeding_events,idle_time_hrs,maint_flag,vehicle_age,year,month
DLV-00865,TD-001,Long-Haul Articulated,DRV-039,Gaborone-Johannesburg,360,1,Pharmaceutical,Mining Supplies,2023-11-24,6.5,9.23,0,1.75,2.37,37.1,133.7,1322.0,3989.0,23.7,79.1,1,0,1.72,1,9,2023,2023-11
DLV-00866,TD-072,Refrigerated,DRV-038,Gaborone-Lusaka,1300,1,Mining,Fresh Produce,2023-05-11,20.0,24.02,0,1.02,3.69,36.9,480.3,5040.0,17340.0,13.3,74.1,1,0,2.76,0,8,2023,2023-05
DLV-00867,TD-106,B-Train,DRV-086,Local Gaborone,35,0,Retail,Agricultural Produce,2024-10-31,1.5,1.27,1,0.0,0.0,41.8,14.6,153.0,457.0,32.6,81.5,0,0,0.25,0,5,2024,2024-10
DLV-00868,TD-099,B-Train,DRV-022,Francistown-Harare,490,1,Agriculture,FMCG Cargo,2024-03-07,9.0,12.45,0,2.1,3.02,44.4,217.7,2362.0,6879.0,35.1,87.7,0,1,1.57,0,5,2024,2024-03
DLV-00869,TD-061,Refrigerated,DRV-093,Gaborone-Johannesburg,360,1,Mining,Mining Supplies,2023-01-18,6.5,10.28,0,2.81,2.95,31.8,114.5,1178.0,4042.0,11.2,62.4,0,0,1.85,0,3,2023,2023-01
DLV-00870,TD-076,Refrigerated,DRV-118,Gaborone-Maun,680,0,Retail,Agricultural Produce,2024-07-18,8.0,7.7,1,0.0,0.0,32.2,218.8,2398.0,8531.0,12.5,69.7,0,0,0.99,0,5,2024,2024-07
DLV-00871,TD-036,Long-Haul Articulated,DRV-031,Gaborone-Francistown,400,0,Pharmaceutical,FMCG Cargo,2023-05-27,5.0,5.22,1,0.0,0.0,37.2,148.9,1470.0,4311.0,23.1,77.0,0,3,0.95,0,8,2023,2023-05
DLV-00872,TD-019,Long-Haul Articulated,DRV-123,Gaborone-Johannesburg,360,1,Agriculture,Agricultural Produce,2023-06-11,6.5,7.64,0,0.16,1.51,26.8,96.6,980.0,3309.0,19.7,65.7,0,1,0.8,0,8,2023,2023-06
DLV-00873,TD-107,B-Train,DRV-039,Gaborone-Francistown,400,0,Retail,Pharmaceuticals,2025-01-31,5.0,5.19,1,0.0,0.0,38.6,154.4,1602.0,4607.0,28.8,72.0,2,1,0.97,0,7,2025,2025-01
DLV-00874,TD-114,Light Commercial,DRV-004,Gaborone-Windhoek,1400,1,FMCG,General Goods,2023-06-09,18.0,20.95,0,0.25,4.08,9.2,128.9,1399.0,18876.0,1.8,61.3,0,2,3.0,0,4,2023,2023-06
DLV-00875,TD-003,Long-Haul Articulated,DRV-102,Gaborone-Maun,680,0,Construction,FMCG Cargo,2024-04-10,8.0,8.55,1,0.0,0.0,40.0,271.7,2780.0,7890.0,24.9,82.9,2,4,1.19,1,9,2024,2024-04
DLV-00876,TD-109,B-Train,DRV-041,Francistown-Harare,490,1,FMCG,General Goods,2024-06-18,9.0,13.23,0,2.88,4.42,34.3,167.9,1695.0,5096.0,26.0,65.0,2,0,2.41,0,6,2024,2024-06
DLV-00877,TD-057,Refrigerated,DRV-101,Gaborone-Francistown,400,0,Retail,Agricultural Produce,2025-02-02,5.0,4.84,1,0.0,0.0,43.2,172.9,1809.0,6314.0,15.8,87.7,1,0,0.63,0,5,2025,2025-02
DLV-00878,TD-098,B-Train,DRV-043,Gaborone-Lusaka,1300,1,Mining,Agricultural Produce,2024-01-16,20.0,23.16,0,0.16,2.48,39.3,510.7,5079.0,14726.0,28.3,70.8,1,3,3.54,0,7,2024,2024-01
DLV-00879,TD-086,B-Train,DRV-008,Gaborone-Windhoek,1400,1,Retail,Fresh Produce,2023-06-16,18.0,20.83,0,0.13,1.37,52.9,741.0,7457.0,21591.0,38.6,96.4,0,2,3.81,1,9,2023,2023-06
DLV-00880,TD-009,Long-Haul Articulated,DRV-062,Francistown-Harare,490,1,FMCG,General Goods,2024-08-06,9.0,10.23,1,0.0,1.16,45.5,223.1,2338.0,6823.0,29.8,99.5,1,0,1.22,0,5,2024,2024-08
DLV-00881,TD-081,B-Train,DRV-024,Gaborone-Francistown,400,0,FMCG,General Goods,2024-01-01,5.0,5.2,1,0.0,0.0,35.4,141.8,1538.0,4339.0,27.1,67.8,1,0,0.5,0,8,2024,2024-01
DLV-00882,TD-034,Long-Haul Articulated,DRV-025,Gaborone-Windhoek,1400,1,FMCG,Pharmaceuticals,2025-01-29,18.0,19.85,1,0.0,1.35,43.4,607.8,6085.0,18091.0,27.7,92.3,1,2,3.12,0,5,2025,2025-01
DLV-00883,TD-123,Light Commercial,DRV-010,Gaborone-Lusaka,1300,1,FMCG,Mining Supplies,2023-06-05,20.0,23.19,0,0.19,2.62,13.0,168.9,1865.0,25379.0,2.7,88.7,0,3,3.62,0,6,2023,2023-06
DLV-00884,TD-042,Long-Haul Articulated,DRV-129,Gaborone-Maun,680,0,Agriculture,FMCG Cargo,2024-09-15,8.0,8.49,1,0.0,0.0,37.2,252.9,2750.0,7705.0,24.3,80.9,1,0,1.6,1,9,2024,2024-09
DLV-00885,TD-034,Long-Haul Articulated,DRV-087,Local Gaborone,35,0,FMCG,Fresh Produce,2024-09-30,1.5,1.63,1,0.0,0.0,40.7,14.3,153.0,434.0,26.6,88.5,0,0,0.26,0,5,2024,2024-09
DLV-00886,TD-054,Long-Haul Articulated,DRV-020,Francistown-Harare,490,1,Retail,Construction Materials,2024-10-04,9.0,10.83,0,0.48,1.34,29.6,144.9,1576.0,4157.0,18.2,60.6,1,0,1.73,0,8,2024,2024-10
DLV-00887,TD-023,Long-Haul Articulated,DRV-128,Gaborone-Palapye,240,0,Mining,Pharmaceuticals,2023-11-18,3.0,3.21,1,0.0,0.0,33.7,80.8,833.0,2392.0,21.4,71.2,0,0,0.4,0,4,2023,2023-11
DLV-00888,TD-019,Long-Haul Articulated,DRV-046,Gaborone-Johannesburg,360,1,Pharmaceutical,Agricultural Produce,2024-04-16,6.5,11.22,0,3.75,4.45,44.6,160.5,1745.0,4997.0,29.7,99.1,0,0,1.86,0,8,2024,2024-04
DLV-00889,TD-036,Long-Haul Articulated,DRV-032,Local Gaborone,35,0,Agriculture,Pharmaceuticals,2023-02-10,1.5,1.91,0,0.19,0.0,42.1,14.7,163.0,462.0,28.3,94.3,0,0,0.29,0,8,2023,2023-02
DLV-00890,TD-113,Light Commercial,DRV-094,Gaborone-Maun,680,0,Agriculture,Agricultural Produce,2024-10-01,8.0,7.61,1,0.0,0.0,11.1,75.3,810.0,11212.0,2.2,74.9,0,1,1.08,0,5,2024,2024-10
DLV-00891,TD-068,Refrigerated,DRV-011,Local Gaborone,35,0,Agriculture,FMCG Cargo,2023-02-28,1.5,1.73,0,0.0,0.0,39.8,13.9,140.0,519.0,14.8,82.4,0,0,0.25,0,6,2023,2023-02
DLV-00892,TD-075,Refrigerated,DRV-097,Gaborone-Johannesburg,360,1,Retail,Construction Materials,2024-02-13,6.5,7.65,0,0.18,1.26,34.7,124.9,1305.0,4894.0,13.6,75.5,0,0,1.0,1,10,2024,2024-02
DLV-00893,TD-090,B-Train,DRV-120,Gaborone-Johannesburg,360,1,Construction,FMCG Cargo,2024-07-01,6.5,10.34,0,2.87,2.63,51.2,184.3,2044.0,5570.0,38.7,96.7,0,1,1.86,1,9,2024,2024-07
DLV-00894,TD-052,Long-Haul Articulated,DRV-103,Gaborone-Lusaka,1300,1,FMCG,General Goods,2023-11-21,20.0,24.9,0,1.9,4.49,39.6,515.4,5557.0,14460.0,23.8,79.5,3,2,5.25,0,5,2023,2023-11
DLV-00895,TD-030,Long-Haul Articulated,DRV-072,Local Gaborone,35,0,Construction,General Goods,2024-07-12,1.5,1.86,0,0.13,0.0,31.5,11.0,117.0,336.0,20.6,68.5,0,0,0.32,0,8,2024,2024-07
DLV-00896,TD-016,Long-Haul Articulated,DRV-093,Gaborone-Lusaka,1300,1,Construction,Pharmaceuticals,2023-08-07,20.0,21.25,1,0.0,1.74,29.0,376.8,4093.0,11087.0,18.3,60.9,3,2,3.83,0,4,2023,2023-08
DLV-00897,TD-070,Refrigerated,DRV-065,Gaborone-Lusaka,1300,1,Pharmaceutical,Mining Supplies,2023-03-27,20.0,21.69,1,0.0,1.24,43.1,560.1,6172.0,20706.0,15.9,88.5,1,2,2.0,0,7,2023,2023-03
DLV-00898,TD-067,Refrigerated,DRV-048,Francistown-Harare,490,1,Mining,General Goods,2024-03-14,9.0,14.15,0,3.8,4.37,35.2,172.6,1739.0,6339.0,12.9,71.9,0,0,1.75,0,8,2024,2024-03
DLV-00899,TD-124,Light Commercial,DRV-122,Gaborone-Lusaka,1300,1,Agriculture,FMCG Cargo,2025-03-13,20.0,23.36,0,0.36,4.38,12.7,165.5,1812.0,23684.0,2.5,82.8,2,3,2.17,0,5,2025,2025-03
DLV-00900,TD-020,Long-Haul Articulated,DRV-038,Francistown-Harare,490,1,FMCG,FMCG Cargo,2025-01-21,9.0,13.86,0,3.51,3.89,41.6,203.7,2000.0,6128.0,26.8,89.3,1,0,1.59,0,8,2025,2025-01
DLV-00901,TD-038,Long-Haul Articulated,DRV-128,Local Gaborone,35,0,FMCG,General Goods,2025-03-22,1.5,1.27,1,0.0,0.0,28.4,10.0,104.0,295.0,18.0,60.1,0,0,0.16,0,8,2025,2025-03
DLV-00902,TD-116,Light Commercial,DRV-025,Gaborone-Maun,680,0,Mining,Mining Supplies,2025-02-02,8.0,8.34,1,0.0,0.0,12.0,81.9,865.0,11490.0,2.3,76.8,0,0,1.31,0,5,2025,2025-02
DLV-00903,TD-097,B-Train,DRV-056,Gaborone-Maun,680,0,FMCG,Mining Supplies,2023-07-15,8.0,7.92,1,0.0,0.0,49.2,334.4,3285.0,10070.0,37.0,92.6,0,0,1.14,0,5,2023,2023-07
DLV-00904,TD-129,Light Commercial,DRV-032,Gaborone-Palapye,240,0,Pharmaceutical,Pharmaceuticals,2024-10-26,3.0,3.26,1,0.0,0.0,11.4,27.4,282.0,4042.0,2.3,76.6,0,0,0.5,1,10,2024,2024-10
DLV-00905,TD-134,Courier Van,DRV-086,Gaborone-Lusaka,1300,1,Mining,Mining Supplies,2024-04-14,20.0,21.22,1,0.0,2.31,9.1,118.2,1205.0,28186.0,0.8,77.4,1,0,4.16,0,3,2024,2024-04
DLV-00906,TD-073,Refrigerated,DRV-026,Gaborone-Lusaka,1300,1,Mining,Agricultural Produce,2023-04-17,20.0,24.38,0,1.38,3.27,39.8,517.0,5364.0,19808.0,15.2,84.7,1,0,2.05,0,8,2023,2023-04
DLV-00907,TD-140,Courier Van,DRV-026,Local Gaborone,35,0,Pharmaceutical,Pharmaceuticals,2024-05-30,1.5,1.79,0,0.06,0.0,10.8,3.8,38.0,922.0,0.9,94.1,0,0,0.15,0,6,2024,2024-05
DLV-00908,TD-098,B-Train,DRV-030,Local Gaborone,35,0,Retail,Agricultural Produce,2024-04-25,1.5,1.27,1,0.0,0.0,37.3,13.1,143.0,415.0,29.6,74.0,0,0,0.08,0,7,2024,2024-04
DLV-00909,TD-106,B-Train,DRV-102,Local Gaborone,35,0,Mining,Fresh Produce,2025-03-11,1.5,1.27,1,0.0,0.0,47.6,16.7,170.0,484.0,34.5,86.3,1,0,0.18,0,5,2025,2025-03
DLV-00910,TD-062,Refrigerated,DRV-002,Gaborone-Lusaka,1300,1,Construction,General Goods,2023-01-16,20.0,21.92,1,0.0,1.54,35.2,457.9,5011.0,17544.0,13.5,75.0,2,0,2.13,0,6,2023,2023-01
DLV-00911,TD-086,B-Train,DRV-044,Gaborone-Windhoek,1400,1,Agriculture,Pharmaceuticals,2023-09-05,18.0,24.1,0,3.4,4.41,50.9,712.3,7780.0,20864.0,37.3,93.1,3,4,2.14,1,9,2023,2023-09
DLV-00912,TD-033,Long-Haul Articulated,DRV-100,Gaborone-Lusaka,1300,1,Pharmaceutical,Mining Supplies,2024-02-17,20.0,25.08,0,2.08,2.81,36.4,473.5,4706.0,14104.0,23.2,77.5,0,2,5.12,1,9,2024,2024-02
DLV-00913,TD-130,Light Commercial,DRV-031,Gaborone-Maun,680,0,Pharmaceutical,Construction Materials,2025-03-14,8.0,8.07,1,0.0,0.0,11.3,77.2,816.0,10533.0,2.1,70.4,0,1,1.47,0,3,2025,2025-03
DLV-00914,TD-053,Long-Haul Articulated,DRV-024,Gaborone-Windhoek,1400,1,Mining,General Goods,2024-03-23,18.0,20.98,0,0.28,3.2,38.3,536.2,5275.0,16411.0,25.1,83.7,3,1,2.01,0,6,2024,2024-03
DLV-00915,TD-098,B-Train,DRV-007,Gaborone-Johannesburg,360,1,Pharmaceutical,FMCG Cargo,2023-05-14,6.5,10.04,0,2.56,3.22,41.9,150.9,1525.0,4959.0,34.4,86.1,0,1,1.13,0,7,2023,2023-05
DLV-00916,TD-138,Courier Van,DRV-063,Francistown-Harare,490,1,Pharmaceutical,Agricultural Produce,2025-03-15,9.0,12.02,0,1.67,3.7,9.8,47.9,487.0,11850.0,0.9,86.4,0,1,0.94,0,3,2025,2025-03
DLV-00917,TD-006,Long-Haul Articulated,DRV-027,Gaborone-Maun,680,0,Mining,Pharmaceuticals,2024-09-02,8.0,8.64,1,0.0,0.0,45.5,309.4,3072.0,9119.0,28.7,95.8,0,3,1.62,0,7,2024,2024-09
DLV-00918,TD-093,B-Train,DRV-054,Local Gaborone,35,0,Construction,General Goods,2024-05-17,1.5,1.72,1,0.0,0.0,33.1,11.6,115.0,341.0,24.4,60.9,0,0,0.33,0,4,2024,2024-05
DLV-00919,TD-054,Long-Haul Articulated,DRV-108,Gaborone-Johannesburg,360,1,Construction,Fresh Produce,2024-10-10,6.5,10.75,0,3.28,3.83,32.8,118.0,1250.0,3384.0,20.1,67.1,1,1,2.06,0,8,2024,2024-10
DLV-00920,TD-031,Long-Haul Articulated,DRV-088,Gaborone-Francistown,400,0,FMCG,Pharmaceuticals,2024-09-20,5.0,5.46,1,0.0,0.0,37.3,149.4,1497.0,4584.0,24.6,81.9,1,0,0.59,1,9,2024,2024-09
DLV-00921,TD-032,Long-Haul Articulated,DRV-050,Gaborone-Palapye,240,0,Agriculture,General Goods,2024-07-02,3.0,2.55,1,0.0,0.0,30.5,73.3,756.0,2307.0,20.6,68.7,0,2,0.3,0,6,2024,2024-07
DLV-00922,TD-008,Long-Haul Articulated,DRV-084,Francistown-Harare,490,1,Retail,Mining Supplies,2023-03-27,9.0,12.33,0,1.98,3.42,30.7,150.5,1533.0,4463.0,19.5,65.1,1,1,1.63,0,5,2023,2023-03
DLV-00923,TD-024,Long-Haul Articulated,DRV-090,Francistown-Harare,490,1,Pharmaceutical,Construction Materials,2024-10-29,9.0,11.83,0,1.48,2.63,46.2,226.2,2508.0,6713.0,29.4,97.9,0,0,1.35,0,5,2024,2024-10
DLV-00924,TD-045,Long-Haul Articulated,DRV-051,Gaborone-Palapye,240,0,Pharmaceutical,Agricultural Produce,2025-01-04,3.0,2.62,1,0.0,0.0,47.1,113.2,1125.0,3309.0,29.5,98.5,0,0,0.34,0,7,2025,2025-01
DLV-00925,TD-043,Long-Haul Articulated,DRV-053,Gaborone-Palapye,240,0,Pharmaceutical,Pharmaceuticals,2024-03-19,3.0,2.55,1,0.0,0.0,43.6,104.6,1116.0,3113.0,27.8,92.6,0,0,0.6,0,8,2024,2024-03
DLV-00926,TD-110,B-Train,DRV-052,Gaborone-Lusaka,1300,1,Agriculture,Fresh Produce,2024-01-18,20.0,24.25,0,1.25,3.87,41.9,544.5,6014.0,16219.0,31.2,78.0,1,3,3.61,0,5,2024,2024-01
DLV-00927,TD-105,B-Train,DRV-076,Gaborone-Palapye,240,0,Agriculture,Agricultural Produce,2024-10-22,3.0,3.05,1,0.0,0.0,35.5,85.3,875.0,2580.0,26.9,67.2,0,0,0.44,0,7,2024,2024-10
DLV-00928,TD-092,B-Train,DRV-063,Gaborone-Maun,680,0,Mining,Mining Supplies,2024-11-03,8.0,8.26,1,0.0,0.0,36.9,251.2,2736.0,8147.0,30.0,74.9,0,1,0.64,0,6,2024,2024-11
DLV-00929,TD-003,Long-Haul Articulated,DRV-082,Gaborone-Johannesburg,360,1,Pharmaceutical,General Goods,2025-01-04,6.5,8.37,0,0.89,1.75,33.2,119.6,1183.0,3493.0,20.8,69.3,0,1,1.98,1,9,2025,2025-01
DLV-00930,TD-055,Long-Haul Articulated,DRV-135,Gaborone-Palapye,240,0,Retail,General Goods,2024-07-28,3.0,2.94,1,0.0,0.0,44.8,107.4,1195.0,2979.0,26.6,88.7,0,1,0.36,0,7,2024,2024-07
DLV-00931,TD-108,B-Train,DRV-112,Gaborone-Johannesburg,360,1,FMCG,Agricultural Produce,2023-11-24,6.5,8.25,0,0.78,1.69,52.9,190.4,1978.0,5738.0,39.8,99.6,0,0,1.23,0,4,2023,2023-11
DLV-00932,TD-116,Light Commercial,DRV-044,Gaborone-Johannesburg,360,1,Agriculture,Fresh Produce,2024-08-28,6.5,7.77,0,0.3,1.83,9.7,34.9,343.0,4819.0,1.8,60.9,1,0,0.69,0,5,2024,2024-08
DLV-00933,TD-119,Light Commercial,DRV-073,Gaborone-Francistown,400,0,Retail,Agricultural Produce,2024-02-17,5.0,5.89,0,0.14,0.0,9.5,38.2,408.0,5418.0,1.8,61.6,0,1,1.59,0,5,2024,2024-02
DLV-00934,TD-121,Light Commercial,DRV-025,Gaborone-Johannesburg,360,1,Construction,FMCG Cargo,2023-11-05,6.5,8.32,0,0.84,2.11,11.6,41.7,413.0,5848.0,2.2,73.8,1,0,1.31,0,8,2023,2023-11
DLV-00935,TD-127,Light Commercial,DRV-013,Gaborone-Windhoek,1400,1,Construction,Fresh Produce,2024-12-14,18.0,21.47,0,0.77,2.73,14.2,198.9,2211.0,28867.0,2.8,93.7,3,1,4.32,1,9,2024,2024-12
DLV-00936,TD-008,Long-Haul Articulated,DRV-058,Gaborone-Johannesburg,360,1,Mining,Agricultural Produce,2023-01-11,6.5,7.02,1,0.0,1.37,32.3,116.3,1252.0,3675.0,21.9,72.9,0,0,0.88,0,5,2023,2023-01
DLV-00937,TD-058,Refrigerated,DRV-044,Gaborone-Lusaka,1300,1,Mining,Mining Supplies,2025-01-11,20.0,25.53,0,2.53,2.29,49.9,648.2,7140.0,22783.0,17.5,97.4,1,1,2.27,1,10,2025,2025-01
DLV-00938,TD-012,Long-Haul Articulated,DRV-029,Gaborone-Palapye,240,0,Mining,Fresh Produce,2023-03-18,3.0,2.55,1,0.0,0.0,32.0,76.8,818.0,2459.0,22.0,73.2,0,0,0.33,1,9,2023,2023-03
DLV-00939,TD-070,Refrigerated,DRV-044,Gaborone-Lusaka,1300,1,Retail,Construction Materials,2024-04-16,20.0,22.78,1,0.0,1.44,48.9,635.9,7091.0,22350.0,17.2,95.5,0,1,2.03,0,7,2024,2024-04
DLV-00940,TD-115,Light Commercial,DRV-032,Gaborone-Lusaka,1300,1,Agriculture,Construction Materials,2023-09-04,20.0,24.03,0,1.03,2.67,11.9,154.2,1571.0,22767.0,2.4,79.6,1,1,3.65,1,10,2023,2023-09
DLV-00941,TD-058,Refrigerated,DRV-024,Local Gaborone,35,0,FMCG,Agricultural Produce,2023-10-31,1.5,2.2,0,0.48,0.0,46.5,16.3,175.0,598.0,17.1,94.9,0,0,0.21,1,10,2023,2023-10
DLV-00942,TD-020,Long-Haul Articulated,DRV-020,Francistown-Harare,490,1,Construction,General Goods,2023-08-06,9.0,13.2,0,2.85,3.35,38.4,188.3,1946.0,5401.0,23.6,78.7,0,1,2.11,0,8,2023,2023-08
DLV-00943,TD-027,Long-Haul Articulated,DRV-088,Local Gaborone,35,0,Retail,Agricultural Produce,2024-08-27,1.5,1.27,1,0.0,0.0,41.2,14.4,148.0,443.0,27.1,90.4,0,0,0.14,0,4,2024,2024-08
DLV-00944,TD-040,Long-Haul Articulated,DRV-130,Local Gaborone,35,0,Mining,Mining Supplies,2023-08-13,1.5,1.48,1,0.0,0.0,36.5,12.8,133.0,370.0,22.6,75.4,0,0,0.22,1,10,2023,2023-08
DLV-00945,TD-103,B-Train,DRV-049,Francistown-Harare,490,1,Mining,Fresh Produce,2024-03-09,9.0,13.21,0,2.86,3.4,30.3,148.3,1549.0,5024.0,25.6,64.1,0,0,0.98,0,6,2024,2024-03
DLV-00946,TD-029,Long-Haul Articulated,DRV-062,Gaborone-Johannesburg,360,1,Mining,Pharmaceuticals,2023-07-11,6.5,7.92,0,0.45,1.1,39.6,142.5,1487.0,4358.0,25.9,86.5,0,1,0.94,1,9,2023,2023-07
DLV-00947,TD-031,Long-Haul Articulated,DRV-022,Gaborone-Palapye,240,0,FMCG,Pharmaceuticals,2023-08-06,3.0,2.82,1,0.0,0.0,32.5,78.0,813.0,2465.0,22.0,73.3,0,0,0.35,1,9,2023,2023-08
DLV-00948,TD-026,Long-Haul Articulated,DRV-013,Gaborone-Windhoek,1400,1,Pharmaceutical,Pharmaceuticals,2025-01-19,18.0,20.36,1,0.0,1.68,30.7,430.3,4324.0,13245.0,20.3,67.6,1,2,4.09,0,6,2025,2025-01
DLV-00949,TD-136,Courier Van,DRV-127,Gaborone-Palapye,240,0,Agriculture,Pharmaceuticals,2023-04-22,3.0,3.36,1,0.0,0.0,7.2,17.2,172.0,4331.0,0.6,64.4,0,0,0.57,0,5,2023,2023-04
DLV-00950,TD-069,Refrigerated,DRV-062,Gaborone-Francistown,400,0,Mining,Construction Materials,2023-04-14,5.0,4.92,1,0.0,0.0,33.9,135.5,1445.0,4972.0,12.4,69.1,0,0,0.59,0,3,2023,2023-04
DLV-00951,TD-101,B-Train,DRV-101,Gaborone-Lusaka,1300,1,Mining,Mining Supplies,2025-01-21,20.0,25.24,0,2.24,4.08,48.1,624.7,6426.0,19017.0,36.6,91.4,0,1,3.28,0,8,2025,2025-01
DLV-00952,TD-074,Refrigerated,DRV-001,Gaborone-Palapye,240,0,Mining,Mining Supplies,2024-05-30,3.0,3.46,0,0.01,0.0,41.1,98.7,1070.0,3667.0,15.3,84.9,0,0,0.48,0,7,2024,2024-05
DLV-00953,TD-044,Long-Haul Articulated,DRV-081,Francistown-Harare,490,1,Pharmaceutical,General Goods,2023-06-20,9.0,10.47,0,0.12,2.16,38.8,189.9,1975.0,5944.0,26.0,86.6,1,0,1.15,0,8,2023,2023-06
DLV-00954,TD-046,Long-Haul Articulated,DRV-068,Gaborone-Francistown,400,0,Mining,Mining Supplies,2024-11-26,5.0,5.46,1,0.0,0.0,41.1,164.5,1748.0,5271.0,28.2,94.1,0,1,0.67,0,6,2024,2024-11
DLV-00955,TD-001,Long-Haul Articulated,DRV-126,Local Gaborone,35,0,Retail,Pharmaceuticals,2023-04-23,1.5,1.89,0,0.17,0.0,48.3,16.9,186.0,488.0,29.9,99.6,0,0,0.27,1,9,2023,2023-04
DLV-00956,TD-038,Long-Haul Articulated,DRV-025,Gaborone-Maun,680,0,Mining,Fresh Produce,2025-01-23,8.0,7.89,1,0.0,0.0,36.7,249.8,2705.0,7436.0,23.4,78.1,1,0,1.24,0,8,2025,2025-01
DLV-00957,TD-125,Light Commercial,DRV-065,Gaborone-Palapye,240,0,FMCG,Pharmaceuticals,2023-01-14,3.0,2.65,1,0.0,0.0,14.5,34.8,379.0,5051.0,2.9,95.7,0,1,0.24,0,7,2023,2023-01
DLV-00958,TD-029,Long-Haul Articulated,DRV-070,Local Gaborone,35,0,Pharmaceutical,Construction Materials,2025-01-15,1.5,2.25,0,0.52,0.0,27.0,9.4,105.0,298.0,18.2,60.8,0,0,0.3,1,9,2025,2025-01
DLV-00959,TD-037,Long-Haul Articulated,DRV-092,Francistown-Harare,490,1,Construction,General Goods,2023-09-08,9.0,13.24,0,2.89,3.59,40.6,199.0,2004.0,6159.0,26.9,89.8,1,0,1.79,0,6,2023,2023-09
DLV-00960,TD-028,Long-Haul Articulated,DRV-071,Gaborone-Lusaka,1300,1,Pharmaceutical,FMCG Cargo,2024-07-11,20.0,25.18,0,2.18,4.46,46.0,598.3,6010.0,17298.0,28.5,95.0,3,0,2.87,0,7,2024,2024-07
DLV-00961,TD-085,B-Train,DRV-101,Gaborone-Windhoek,1400,1,Agriculture,Pharmaceuticals,2023-10-10,18.0,20.42,1,0.0,1.67,49.1,687.0,6851.0,20914.0,37.3,93.4,3,3,2.66,1,9,2023,2023-10
DLV-00962,TD-089,B-Train,DRV-074,Local Gaborone,35,0,Mining,General Goods,2024-05-25,1.5,1.27,1,0.0,0.0,35.3,12.3,133.0,369.0,26.4,65.9,0,0,0.24,0,3,2024,2024-05
DLV-00963,TD-042,Long-Haul Articulated,DRV-078,Gaborone-Palapye,240,0,Construction,Fresh Produce,2023-03-08,3.0,3.09,1,0.0,0.0,34.1,81.8,897.0,2308.0,20.6,68.7,0,0,0.54,1,9,2023,2023-03
DLV-00964,TD-014,Long-Haul Articulated,DRV-126,Gaborone-Johannesburg,360,1,FMCG,General Goods,2024-03-16,6.5,10.99,0,3.51,3.31,29.1,104.8,1064.0,3025.0,18.0,60.0,1,1,1.57,1,10,2024,2024-03
DLV-00965,TD-073,Refrigerated,DRV-129,Gaborone-Windhoek,1400,1,Pharmaceutical,Agricultural Produce,2024-07-28,18.0,23.35,0,2.65,4.34,44.0,615.6,6406.0,22509.0,16.1,89.3,2,0,4.39,0,8,2024,2024-07
DLV-00966,TD-075,Refrigerated,DRV-057,Gaborone-Johannesburg,360,1,Mining,Pharmaceuticals,2023-12-30,6.5,10.72,0,3.25,3.84,40.4,145.3,1510.0,5539.0,15.4,85.5,0,0,1.92,1,10,2023,2023-12
DLV-00967,TD-067,Refrigerated,DRV-078,Gaborone-Johannesburg,360,1,Agriculture,Fresh Produce,2023-06-27,6.5,10.06,0,2.58,2.53,34.9,125.6,1365.0,4249.0,11.8,65.6,1,0,1.76,0,8,2023,2023-06
DLV-00968,TD-035,Long-Haul Articulated,DRV-107,Gaborone-Palapye,240,0,Agriculture,Mining Supplies,2023-11-05,3.0,2.55,1,0.0,0.0,27.4,65.8,698.0,2131.0,19.0,63.4,0,0,0.28,0,8,2023,2023-11
DLV-00969,TD-140,Courier Van,DRV-047,Local Gaborone,35,0,Construction,Agricultural Produce,2024-03-23,1.5,1.88,0,0.15,0.0,9.2,3.2,36.0,711.0,0.7,72.5,0,0,0.34,0,6,2024,2024-03
DLV-00970,TD-120,Light Commercial,DRV-091,Gaborone-Windhoek,1400,1,Construction,Pharmaceuticals,2024-03-06,18.0,22.11,0,1.41,2.61,14.4,201.6,1983.0,29723.0,2.9,96.5,2,0,2.08,0,8,2024,2024-03
DLV-00971,TD-023,Long-Haul Articulated,DRV-036,Gaborone-Lusaka,1300,1,Agriculture,Fresh Produce,2025-03-16,20.0,22.14,1,0.0,3.03,45.5,591.2,6521.0,17471.0,28.8,96.0,0,1,4.1,0,4,2025,2025-03
DLV-00972,TD-101,B-Train,DRV-033,Gaborone-Francistown,400,0,Construction,FMCG Cargo,2023-01-07,5.0,5.8,0,0.05,0.0,48.2,193.0,2128.0,5907.0,36.9,92.3,0,1,0.88,0,8,2023,2023-01
DLV-00973,TD-014,Long-Haul Articulated,DRV-022,Local Gaborone,35,0,Mining,Fresh Produce,2024-10-27,1.5,1.54,1,0.0,0.0,31.7,11.1,116.0,351.0,21.5,71.6,0,0,0.19,1,10,2024,2024-10
DLV-00974,TD-016,Long-Haul Articulated,DRV-032,Gaborone-Windhoek,1400,1,Pharmaceutical,Construction Materials,2024-11-21,18.0,21.42,0,0.72,3.59,27.8,388.6,3920.0,12176.0,18.6,62.1,0,0,3.26,0,4,2024,2024-11
